platform,store_id,product_id,canonical_asin,attached_product_ids,product_name,product_url,review_id,review_type,author,title,content,rating,helpful_votes,verified,published_at,collected_at,variant,review_country,tags,size_verdict,theme_ids,ontology_version,analysis_version
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,R3MJ0QOYYQ2SNZ,review,KSUWildcat93,"Well made socks, but thinner than expected","These wool blend socks are well made and conform to the feet. The material is soft and comfortable and smooth. The material wicks moisture and dries quickly unlike cotton socks. My only disappointment with these socks is they are not as thick and warm as I expected them to be based on the description in the listing. They were described as ""cushioned"", ""thermal"", and ""warm"" winter hiking socks. They are not thin like dress socks, but I would only consider them to be mid-weight. I realize wool will hold heat better than cotton and therefore does not need to be as thick, but I still feel these are a bit lightweight and thin for ""thermal"" winter socks.",4.00,3,,2024-11-09T00:00:00Z,2026-08-11T12:47:36Z,size=9-12; color=3lightgrey,the United States,comfortable; warm; soft; wool; wool blend socks,,0,unsup_v1,v1
amazon,,B0D5HHHSCW,B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,R3MJFIDN4ZDM29,review,Amazon Customer,A bit thin,Not bad. A bit on the thin side but adequate.,,,t,2024-11-23T00:00:00Z,2026-08-11T13:07:24Z,size=6-9; color=6black,Canada,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3MJMIQIUSO5O,review,B L,Too short,Far too short for sport socks,,,t,2025-10-26T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=6white,the United Kingdom,,偏小,,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,R3MKKPTPE234IV,review,Mymy74,Petites chaussettes,Très bien,,,t,2025-08-10T00:00:00Z,2026-09-03T11:03:53Z,size=6-9; color=3black3white,France,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3ML1RDH1C2QII,review,Amazon Customer,Product changed and now is terrible,"Have ordered these socks 4 times, and the last order I received something that is completely different than in the past: socks that are thin, poorly made, and undoubtedly NOT 80% Cotton as described. I now see this matches the experiences of other reviewers. Amazon should not tolerate these fraudulent product takeovers.",1.00,,t,2024-09-03T00:00:00Z,2026-08-26T15:46:40Z,size=7-10; color=6black,the United States,cotton,,0;1,unsup_v1,v1
amazon,,B0BN8M4XBD,B0CF53N193,B0BN8M4XBD,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B0BN8M4XBD,R3ML6XLBDUBKVB,review,ANDY STORMS,Great fit and comfortable,Fit great superior product.,5.00,,t,2026-07-11T00:00:00Z,2026-08-07T10:54:32Z,,,,准确,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R3ML7QRIWWGMG5,review,TJ C,Comfortable - care instructions are accurate for best results....,These are breathable and comfortable... not sure about Support - Didn't buy them for that... They come with specific care instructions - my experience with washing them with my other clothes has resulted in some pilling but I am not going to handwash socks.....I don't worry to much about it.,4.00,8,t,2020-09-08T00:00:00Z,2026-08-11T01:59:17Z,size=7-9; color=7black,the United States,comfortable,,1,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R3MLQD6N7WDFWA,review,jpr,Satisfait,Chaussettes agréables et chaudes pour la pratique de la randonnée et du cyclisme .Difficile de s’en passer en période hivernale . A voir tenue après quelque temps d’utilisation …. A recommander,,,t,2025-02-19T00:00:00Z,2026-08-11T11:45:25Z,size=6-8; color=5 Black,France,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R3MLWLU9OE4FVH,review,Juan F. (Arte y Fotos),Calidad correcta. Remate interior mediocre. Cómodos y con buen ajuste. Poseen una costura molesta,"Se trata de un set de 6 pares de calcetines deportivos tobilleros de la marca Closemate, concretamente el modelo ""2Rojo2Verde2Naranja"" en tres colores diferentes. Los calcetines presentan una correcta calidad de fabricación, aunque la parte interior presenta muchos hilos sueltos. La confección en general está bastante bien, no tienen costuras excesivamente grandes y los calcetines se adaptan bien al pie. La verdad es que son muy similares a otros calcetines de running que tengo y que me costaron algo más. Están confeccionados con un 85% de algodón, un 12% de poliéster y un 3% de elastano, por lo que resultan bastante elásticos; algo necesario cuando son válidos desde el número 43 al número 46. El tejido es suave y agradable al tacto y la verdad es que dado que tengo un pie grande, el ajuste resulta adecuado. En cuanto a las pegas, sólo he encontrado una y es que en la parte delantera, la que quedaría sobre los dedos de los pies, tiene una costura que, sin ser muy grande, tras hacer ejercicio o andar un rato con ellos, termina resultando molesta (al menos para mi). Este problema lo estoy encontrado en bastantes calcetines, por lo que entiendo que el hecho de que esa costura esté justamente ahí, obedece más a una necesidad que a un capricho, pero en cualquier caso, en la medida de lo posible, intento encontrar calcetines sin costuras, aunque no es tarea fácil, jajaja. Y, en cuanto al precio, lo encuentro algo elevado, máxime cuando hay calcetines muy similares en cuanto a diseño y características, que cuestan menos de la mitad. Debido al elevado precio y la costura molesta, mencionada anteriormente, no puedo otorgarles una valoración mejor... Espero que esta opinión te haya sido útil :)",,,,2022-06-21T00:00:00Z,2026-08-11T23:35:35Z,,Spain,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R3MM1ZBBA3FAF0,review,Robert R,Very thin. Hard to believe it is cotton.,Too much like a thin latex pull on.,,,t,2024-09-22T00:00:00Z,2026-08-11T09:00:52Z,size=Medium; color=10white,Canada,cotton,,0,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3MNSX0U4W2K7F,review,Vangelis Milos,Intense chemical smell,Threw them in the trash after the first wash beacause of an intense chemical smell. The rest of the clothes that were washed together smelled also the same and had to wash them again.,,,t,2026-06-13T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=2black 2white 2grey,Sweden,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3MNUFZHIRJEWC,review,BennFamily,Comfy,Comfy bras and lovely soft material Not very supportive but fine for what I need,,,t,2025-04-22T00:00:00Z,2026-08-12T04:39:32Z,size=X-Large; color=Grey,the United Kingdom,soft; comfy,,0;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R3MRXWX6WOBWF2,review,clbrownjr1978,Size 15,I bought the XL because of my big feet. These socks fit perfectly and are super soft. Not too thin. Not too thick. They also stay in place and don't slide into your shoe like other brands. I liked them so much that I bought a pack of the white ones too.,5.00,,t,2026-05-28T00:00:00Z,2026-09-02T11:52:57Z,size=12-15; color=6black; number_of_items=6,the United States,fit; size; perfectly,准确,0,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3MT4YO01OZ3C9,review,Laurene Gregoire,Nice socks,Great support. Good value.,5.00,,t,2026-07-29T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=6white,the United States,good value; value,,0,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R3MUFOAEV61C42,review,Barbara Bochel,Good socks,"Soft, comfortable and they fit well.",5.00,,t,2025-07-01T00:00:00Z,2026-08-11T09:00:52Z,size=Large; color=5black5white,the United States,comfortable; fit; soft,准确,1,unsup_v1,v1
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,R3MWGRLGK0X9K9,review,maxy m.,"solo il 30% di merino, il resto sintetico. Prodotto povero a prezzo esagerato. voto 5.2","Sono un po’ distratto in questo periodo. Felice di aver ordinato dei calzini merino, per lo sport e per stare in casa, appena aperti, ho visto che, in realtà, la composizione è piuttosto povera: 30% merino, 35% acrilico non specificato, 22% nylon, e 3% spandex. C’è anche ben scritto sull’inserzione, ma non avevo colto. Non trovo plausibile per queste quantità di lana e tessuto sintetico un prezzo di 27 euri. Sono calzini in cui la merino non è molta, serve solo per aumentare il prezzo. Penso anche che sia il prezzo di listino iniziale, poi deve calare almeno del 60%. Sono calzini paragonabili ai Cat da lavoro, o altri da lavoro, generici, che puoi trovare all’Eurobrico per un terzo del prezzo. Tra l’altro ho anche da poco provato dei calzini merino di altra marca ignota cinese, “CAOZITOU 3 paia di calzini”, che a 13 euri danno tre paia di calzini con il 60% di lana merino (25% poliestere, 12% nylon, 3% elastan). Quindi si tratta di calzini con basso tenore di lana merino, alta percentuale di fibre sintetiche (70%), che possono dare un certo discomfort al freddo, con l’effetto bagnato/freddo, che hanno un prezzo fuori mercato per quello che offrono. Così come sono, per il rapporto qualità/prezzo, non posso che dare 3 stelle e un voto sotto la sufficienza. C’è di meglio ad un prezzo decisamente inferiore, qui su Amazon. Hanno presentazione altisonante, come calzini in merino da trekking, ma sono poco più di calzini generici da lavoro.",,,,2024-10-29T00:00:00Z,2026-08-11T12:47:36Z,size=9-12; color=3darkgrey,Italy,merino,,0,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3MWVXS2K2X691,review,matteo,Calze da lavoro/ginnastica,"Ottimo tessuto con rapporto qualità prezzo. La misura non è grandissima: con il mio 46 e 1/2 stanno stretti. Dopo alcuni lavaggi si sono ristretti parecchio, tanto che li ho dati a mio figlio con il 42...",,,t,2024-05-27T00:00:00Z,2026-08-10T11:37:45Z,size=12-15; color=6black,Italy,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3MZV2SEAMZ5VF,review,Amazon Customer,Too thin,they do show in my shoes and they are extremely thin,3.00,,t,2019-08-28T00:00:00Z,2026-08-26T15:46:40Z,size=7-10; color=2grey2deepgrey2blue,the United States,,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0FPD14PCW,B0FPD14PCW,B0FPD14PCW,"CLOSEMATE Womens Scrunch Crew Socks Retro 3 Pairs | Breathable cotton & cushioned terry sole, with adjustable elastic cuff keeps style secure for sneakers, boots & daily wear",https://www.amazon.com/dp/B0FPCZLMVV,R3N1GE4MEDC3A9,review,Surk,Buenos,Me gustaron. Son un poquito gruesos,,,t,2026-01-10T00:00:00Z,2026-08-11T01:45:05Z,color=1black1white1darkgray,Spain,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R3N31AZK370V1J,review,Zachary Littrell,Good value and indeed very low cut,For 10 pairs this is a half decent price for pretty good quality socks I've worn touring around. And they are low cut. So low cut that I strongly advise you to not wear these with shoes you haven't broken in yet. The back of your feet will thank me for sharing my hard-learned lesson.,4.00,1,,2021-09-14T00:00:00Z,2026-08-11T09:00:52Z,,the United States,feet; quality; good quality; decent; price; value,,0;2;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R3N3XCF5H3FZTP,review,トシカズカスタマー,快適な 履き心地,厚手の生地で 肌触りが良く通気性が高いので蒸れにくく快適な 履き心地でした、 履き口に 弾力性があり ほど良い 締め付け 感で ずれにくく 又足底がタオル生地 なので クッション性が高く 快適な 履き心地の靴下で とても気に入っています。,,,,2025-07-06T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6blackgrey,Japan,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3N49877IAHIO8,review,Vira,Socks for aliens,"The socks are long enough, but they are SUPER narrow and tight, like a water hose. The elastic is very small even to wear it on a hand, and it presses your leg really badly (even skinny legs: the socks were purchased for a skeleton style teenager). Obviously they are not created for human's feet. Furthermore, after the first wash they shrunk dramatically (after medium heat dry) and became even more narrow. I can't remember more unfortunate purchase for years.",,,t,2024-10-03T00:00:00Z,2026-08-11T08:18:15Z,size=12-15; color=6black-a,Canada,tight; wear; small; feet,,1;2;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R3N4C42Q1N2W9X,review,Chris Outhouse,Thin an very low,Very thin hardly came up to top of sneaker level,,,t,2025-06-01T00:00:00Z,2026-09-02T11:52:57Z,size=9-12; color=2white2black2grey2darkblue; number_of_items=8,Canada,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3N4IMBMOXMAY8,review,Amazon Customer,Not to my liking,This sock was too thin for me. I need a little cushion from my socks and these provided none. I would have returned the package except for the fact that I wore one pair to try them out.,1.00,,t,2024-09-05T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,the United States,,,1,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3N4UP6U5G1OG9,review,Presh,Comfortable but no cup shape,Loved the comfortability of this but does absolutely nothing for your cup shape. If you naturally have a perfectly shaped cup than it’s a great bralette.,,,t,2025-01-20T00:00:00Z,2026-08-12T04:39:32Z,,Canada,comfortable; cup,,0;2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R3N53462R60D2M,review,Feuerwerke Matthias Sufraga,Geht gerade so.,Ich habe diese Socken zum zweiten Mal bestellt. Nach ca. 2 Jahren ist das weiche Polster an den fussteilen leider vollkommen weg. Bei der neuen Bestellung kamen zwei Paar Socken mit Löchern an. Auch fühl dich der Stoff am Spann sehr sehr dünn an. Ich denke die Socken halten nicht mehr ansatzweise die Zeit Jahre durch. Ansonsten wären sie wie gewohnt,,,t,2023-12-18T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 White,Germany,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R3N5IHQXD6ZQTS,review,Mark Fricke,Comfortable,"Great price, fun colours what's there not to like.",,,t,2022-07-01T00:00:00Z,2026-09-02T11:52:57Z,size=6-9; color=2green2purple2blue2lightgrey; number_of_items=8,the United Kingdom,comfortable,,0,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3N6O9C9SKOJGB,review,Peter Prejzner,Sized small,Ordered 12-15 size yet socks were more like 10-12 size socks and were too tight.,2.00,,t,2026-04-09T00:00:00Z,2026-08-10T11:37:45Z,size=12-15; color=6white,the United States,tight; size; small,偏小,1;2,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3N72K3T8ER19,review,Gary Gregg,Good stuff,Exactly as shown,5.00,,t,2026-07-12T00:00:00Z,2026-08-10T11:37:45Z,size=12-15; color=6white,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3N7CAB5Z1MXEU,review,Dandy,Better?,Like wearing a whisper that unravels after a few wears. They are definitely no show though,3.00,,t,2025-07-28T00:00:00Z,2026-08-26T15:46:40Z,size=7-10; color=2black2white2grey,the United States,wears; wearing,,2,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3N847395M5B9B,review,Diane Rankin,Don’t even come close to fitting.,I wear a size 14. So I bought the XL size 12 - 15. Couldn’t even get them past my ankle.,1.00,,t,2024-10-30T00:00:00Z,2026-08-10T11:37:45Z,size=12-15; color=6white,the United States,wear; size; ankle,,1;2;3,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3N91QY88YNOL3,review,soblacky,Viel zu klein Niemals Größe 47-50,Also frage mich garde was das hier sein soll!? Ich habe normaler Weise Größe 47 und habe Größe 47-50 bestellt und bekomme die Socken nicht mal über meinen Fuß. In meinen AUgen niemals Größe 47-50 maximal Größe 40 gefühlt!?,,,t,2025-01-13T00:00:00Z,2026-08-11T08:18:15Z,size=12-15; color=6black,Germany,,,,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R3N9L5C0LDY02G,review,Spud,Best socks ever,"12-15 size I bought these fit my size 13 feet even after washin4g ,warm , comfortable . Update now that I have worn a few pairs i will say there'd the best socks for my diabetic feet so much I ordered 12 more pairs!",5.00,1,t,2024-12-17T00:00:00Z,2026-08-11T11:45:25Z,size=12-14; color=3black 1dark Grey 1light Grey,the United States,comfortable; feet; fit,,2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CJ2RCMKF,B0D3X3Q27Z,B0CJ2RCMKF;B0CJ2RJ5CC;B0D3X3Q27Z,CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 3/6 Pairs,https://www.amazon.com/dp/B0CJ2RCMKF,R3NBDTNK664SUE,review,Timothy Weikel,Fast shipping,As described,5.00,,t,2026-08-15T00:00:00Z,2026-08-20T02:44:21Z,size=9-12; color=6 White Grey,the United States,,,,unsup_v1,v1
amazon,,B0D9XYQJKV,B0D9XYQJKV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,https://www.amazon.com/dp/B0D9XFSX5Z,R3NBQPL5M9BH2Z,review,rosa m,Calcetin futbol antigrip,"De momento tienen buena pinta,son gorditos y parecen de buena calidad,no doy 5 porque solo los ha usado una vez",,,t,2026-04-15T00:00:00Z,2026-08-12T04:39:24Z,,Spain,,,,unsup_v1,v1
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,R3ND2RGFC07MLA,review,John Lai,Senior wearing Socks,"Too tight above the sock head.affects blood circulation. Swollen calves, not recommend to the elderly wearing.",,,t,2026-03-20T00:00:00Z,2026-08-11T12:47:36Z,size=6-9; color=3black,Canada,,偏小,0,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3NDMCQDXTTRIP,review,Sage Seib,Not as advertised,"Another bra that pushes your breasts together and then flattens them. I carefully read the ad and had high expectations, it looked great & I love the coffee color. However as the majority of women my breasts are separated by a space in between them. I want a natural look , not one that forces them together.",,,t,2025-02-01T00:00:00Z,2026-08-12T04:39:32Z,,Canada,,,0,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3NEYYHAF8FGZJ,review,I can understand how some people say it's like Spanx but it's definitely not but I will say that it is way better than I expected it to be and I have worn it several times and we'll wear it again,I have finally found the bra I've been looking for,"If you're anything like me, I'm now in my late '50s and I'm over the underwire bras and I have been on the search for a comfortable fit but that still gives me shape. I have finally found it. I decided to give this one a shot and I am so glad I did. I'm looking forward to trying more from this line your search",,,t,2025-04-09T00:00:00Z,2026-08-12T04:39:32Z,size=X-Large; color=Black,Canada,comfortable; fit,,0;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,R3NFS45TNUEXMR,review,Kim L Smith Curtiss,Moisture proof,My husband said they fit great. Not to tight at the top and they help with sweat,5.00,,t,2026-01-26T00:00:00Z,2026-08-11T01:44:34Z,size=9-12; color=6 White,the United States,fit,准确,1,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R3NHN0NRH7MA1O,review,Gerard Charles Batrow,Great Sock,Best socks that I've ever purchased for cold weather.,5.00,,t,2025-11-17T00:00:00Z,2026-08-11T11:45:25Z,size=9-11; color=5 Black,the United States,cold; cold weather,,0,unsup_v1,v1
amazon,,B0DP24GKL5,B0D5HHHSCW,B0D5HHHSCW;B0DP24GKL5,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,R3NIEPZFRAL1R8,review,Wasn't Mee,Mikey likes it,Very comfortable socks. Order bigger size than you think you need.,5.00,,t,2026-07-28T00:00:00Z,2026-08-11T13:07:24Z,size=12-15; color=6black,the United States,size,,2,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3NK5T8DDKUI18,review,Mar Salvador,Comodifad,Muy cómodos,,,t,2025-07-27T00:00:00Z,2026-08-12T04:39:32Z,,Spain,,,,unsup_v1,v1
